# Existing undocumented Rust items allowed during 0.0.4 consolidation.
# New Rust functions and types must add Rustdoc instead of extending this file.
crates/terlan/src/benchmark/main.rs	fn	assert_vm_wins_large_map_reference_lane	fn assert_vm_wins_large_map_reference_lane(measurements: &[Measurement]) -> Result<(), String>
crates/terlan/src/benchmark/main.rs	fn	drop	fn drop(&mut self)
crates/terlan/src/benchmark/main.rs	fn	hash	fn hash<H: std::hash::Hasher>(&self, state: &mut H)
crates/terlan/src/benchmark/main.rs	fn	large_map_reference_lane_requires_vm_to_beat_otp	fn large_map_reference_lane_requires_vm_to_beat_otp()
crates/terlan/src/benchmark/main.rs	fn	measure_otp_iterator_equality_rendering_map_workload	fn measure_otp_iterator_equality_rendering_map_workload(
crates/terlan/src/benchmark/main.rs	fn	measure_otp_map_eval	fn measure_otp_map_eval(
crates/terlan/src/benchmark/main.rs	fn	measure_otp_mixed_map_workload	fn measure_otp_mixed_map_workload(size: usize, iterations: usize) -> Result<Measurement, String>
crates/terlan/src/benchmark/main.rs	fn	measure_otp_shared_persistent_map_workload	fn measure_otp_shared_persistent_map_workload(
crates/terlan/src/benchmark/main.rs	fn	measurement_mean_ns	fn measurement_mean_ns(measurements: &[Measurement], name: &str) -> Result<u128, String>
crates/terlan/src/benchmark/main.rs	fn	otp_iterator_equality_rendering_map_benchmark_eval	fn otp_iterator_equality_rendering_map_benchmark_eval(size: usize, iterations: usize) -> String
crates/terlan/src/benchmark/main.rs	fn	otp_iterator_equality_rendering_map_measurement_name	fn otp_iterator_equality_rendering_map_measurement_name(size: usize) -> &'static str
crates/terlan/src/benchmark/main.rs	fn	otp_mixed_map_benchmark_eval	fn otp_mixed_map_benchmark_eval(size: usize, iterations: usize) -> String
crates/terlan/src/benchmark/main.rs	fn	otp_mixed_map_measurement_name	fn otp_mixed_map_measurement_name(size: usize) -> &'static str
crates/terlan/src/benchmark/main.rs	fn	otp_shared_persistent_map_benchmark_eval	fn otp_shared_persistent_map_benchmark_eval(size: usize, iterations: usize) -> String
crates/terlan/src/benchmark/main.rs	fn	otp_shared_persistent_map_measurement_name	fn otp_shared_persistent_map_measurement_name(size: usize) -> &'static str
crates/terlan/src/benchmark/main.rs	fn	run_vm_collision_heavy_map_workload	fn run_vm_collision_heavy_map_workload() -> Result<(), String>
crates/terlan/src/benchmark/main.rs	fn	run_vm_iterator_equality_rendering_map_workload	fn run_vm_iterator_equality_rendering_map_workload(size: usize) -> Result<(), String>
crates/terlan/src/benchmark/main.rs	fn	run_vm_mixed_map_workload	fn run_vm_mixed_map_workload(size: usize) -> Result<(), String>
crates/terlan/src/benchmark/main.rs	fn	run_vm_shared_persistent_map_workload	fn run_vm_shared_persistent_map_workload(size: usize) -> Result<(), String>
crates/terlan/src/benchmark/main.rs	fn	test_measurement	fn test_measurement(name: &'static str, mean_ns: u128) -> Measurement
crates/terlan/src/benchmark/main.rs	fn	vm_iterator_equality_rendering_map_measurement_name	fn vm_iterator_equality_rendering_map_measurement_name(size: usize) -> &'static str
crates/terlan/src/benchmark/main.rs	fn	vm_mixed_map_measurement_name	fn vm_mixed_map_measurement_name(size: usize) -> &'static str
crates/terlan/src/benchmark/main.rs	fn	vm_shared_persistent_map_measurement_name	fn vm_shared_persistent_map_measurement_name(size: usize) -> &'static str
crates/terlan/src/benchmark/main.rs	struct	CollidingBenchmarkKey	struct CollidingBenchmarkKey(i64);
crates/terlan/src/benchmark/persistent_actor.rs	fn	env_usize	fn env_usize(name: &str, default: usize) -> Result<usize, String>
crates/terlan/src/benchmark/persistent_actor.rs	fn	execute_compaction_sample	fn execute_compaction_sample(sample: usize) -> Result<u128, String>
crates/terlan/src/benchmark/persistent_actor.rs	fn	execute_cross_adapter_restore_sample	fn execute_cross_adapter_restore_sample() -> Result<u128, String>
crates/terlan/src/benchmark/persistent_actor.rs	fn	execute_file_backed_sample	fn execute_file_backed_sample(
crates/terlan/src/benchmark/persistent_actor.rs	fn	execute_memory_high_water_sample	fn execute_memory_high_water_sample(
crates/terlan/src/benchmark/persistent_actor.rs	fn	execute_sample	fn execute_sample(sample: usize, event_count: usize) -> Result<(), String>
crates/terlan/src/benchmark/persistent_actor.rs	fn	execute_scheduler_attribution_run	fn execute_scheduler_attribution_run(
crates/terlan/src/benchmark/persistent_actor.rs	fn	execute_schema_migration_sample	fn execute_schema_migration_sample(sample: usize) -> Result<u128, String>
crates/terlan/src/benchmark/persistent_actor.rs	fn	measure_compaction	fn measure_compaction(
crates/terlan/src/benchmark/persistent_actor.rs	fn	measure_cross_adapter_restore	fn measure_cross_adapter_restore(
crates/terlan/src/benchmark/persistent_actor.rs	fn	measure_file_backed	fn measure_file_backed(run_count: usize) -> Result<FileBackedBenchmark, String>
crates/terlan/src/benchmark/persistent_actor.rs	fn	measure_memory_high_water	fn measure_memory_high_water(
crates/terlan/src/benchmark/persistent_actor.rs	fn	measure_phase_runs	fn measure_phase_runs(
crates/terlan/src/benchmark/persistent_actor.rs	fn	measure_scheduler_attribution	fn measure_scheduler_attribution(
crates/terlan/src/benchmark/persistent_actor.rs	fn	measure_schema_migration	fn measure_schema_migration(
crates/terlan/src/benchmark/persistent_actor.rs	fn	percentile	fn percentile(sorted: &[u128], percentile: usize) -> u128
crates/terlan/src/benchmark/persistent_actor.rs	fn	percentile_u64	fn percentile_u64(sorted: &[u64], percentile: usize) -> u64
crates/terlan/src/benchmark/persistent_actor.rs	fn	run_cli	pub(crate) fn run_cli() -> ExitCode
crates/terlan/src/benchmark/persistent_actor.rs	fn	run_from_env	fn run_from_env() -> Result<PathBuf, String>
crates/terlan/src/benchmark/persistent_actor.rs	fn	summarize	fn summarize(durations: &[u128], events_per_sample: usize) -> PersistentActorRun
crates/terlan/src/benchmark/persistent_actor.rs	fn	summarize_file_backed	fn summarize_file_backed(samples: &[FileBackedSample]) -> FileBackedRun
crates/terlan/src/benchmark/persistent_actor.rs	fn	summarize_phase	fn summarize_phase(mut values: Vec<u128>) -> PhaseLatency
crates/terlan/src/benchmark/persistent_actor.rs	fn	summarize_size	fn summarize_size(mut values: Vec<u64>) -> SizeDistribution
crates/terlan/src/benchmark/persistent_actor.rs	struct	CompactionBenchmark	struct CompactionBenchmark
crates/terlan/src/benchmark/persistent_actor.rs	struct	CrossAdapterRestoreBenchmark	struct CrossAdapterRestoreBenchmark
crates/terlan/src/benchmark/persistent_actor.rs	struct	FileBackedBenchmark	struct FileBackedBenchmark
crates/terlan/src/benchmark/persistent_actor.rs	struct	FileBackedRun	struct FileBackedRun
crates/terlan/src/benchmark/persistent_actor.rs	struct	FileBackedSample	struct FileBackedSample
crates/terlan/src/benchmark/persistent_actor.rs	struct	MemoryHighWaterBenchmark	struct MemoryHighWaterBenchmark
crates/terlan/src/benchmark/persistent_actor.rs	struct	PersistentActorBenchmarkReport	struct PersistentActorBenchmarkReport
crates/terlan/src/benchmark/persistent_actor.rs	struct	PersistentActorRun	struct PersistentActorRun
crates/terlan/src/benchmark/persistent_actor.rs	struct	PhaseLatency	struct PhaseLatency
crates/terlan/src/benchmark/persistent_actor.rs	struct	SchedulerAttributionBenchmark	struct SchedulerAttributionBenchmark
crates/terlan/src/benchmark/persistent_actor.rs	struct	SchedulerAttributionRun	struct SchedulerAttributionRun
crates/terlan/src/benchmark/persistent_actor.rs	struct	SchedulerAttributionSamples	struct SchedulerAttributionSamples
crates/terlan/src/benchmark/persistent_actor.rs	struct	SchemaMigrationBenchmark	struct SchemaMigrationBenchmark
crates/terlan/src/benchmark/persistent_actor.rs	struct	SizeDistribution	struct SizeDistribution
crates/terlan/src/benchmark/value.rs	enum	ReplValue	pub(crate) enum ReplValue
crates/terlan/src/benchmark/value.rs	fn	hash	fn hash<H: Hasher>(&self, state: &mut H)
crates/terlan/src/benchmark/value.rs	fn	render	pub(crate) fn render(&self) -> String
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	blocking_policy_name	fn blocking_policy_name(policy: &NativeBlockingPolicy) -> &'static str
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	is_allowed_skip_reason	fn is_allowed_skip_reason(reason: &str) -> bool
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	is_identifier_segment	fn is_identifier_segment(value: &str) -> bool
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	module_docs_path	fn module_docs_path(module: &str) -> PathBuf
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	module_source_path	fn module_source_path(module: &str) -> PathBuf
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	refuse_non_empty_output	fn refuse_non_empty_output(out_dir: &Path) -> Result<(), String>
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	render_args	fn render_args(args: &[NativeBindingArg]) -> String
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	resource_policy_name	fn resource_policy_name(policy: &NativeResourcePolicy) -> &'static str
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	rust_string_literal	fn rust_string_literal(value: &str) -> String
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	rust_test_segment	fn rust_test_segment(value: &str) -> String
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	to_source_file_segment	fn to_source_file_segment(segment: &str) -> String
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	validate_cargo_package_name	fn validate_cargo_package_name(value: &str) -> Result<(), String>
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	validate_identifier_path	fn validate_identifier_path(kind: &str, value: &str) -> Result<(), String>
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	validate_upper_identifier	fn validate_upper_identifier(kind: &str, value: &str) -> Result<(), String>
crates/terlan/src/commands/bind/native_binding_generator.rs	fn	write_file	fn write_file(path: &Path, contents: &str) -> Result<(), String>
crates/terlan/src/commands/bind/native_binding_generator.rs	struct	SkippedSymbolsManifest	struct SkippedSymbolsManifest<'a>
crates/terlan/src/commands/build/mod.rs	type	BuildOneArtifactFn	type BuildOneArtifactFn = fn(&str, &CliState) -> Result<(), BuildOneError>;
crates/terlan/src/commands/inspect.rs	fn	parse_args	fn parse_args(args: &[String]) -> Result<PathBuf, String>
crates/terlan/src/commands/inspect.rs	fn	release_layout_snapshot	fn release_layout_snapshot() -> ReleaseLayoutSnapshot
crates/terlan/src/commands/inspect.rs	struct	InspectSnapshot	struct InspectSnapshot
crates/terlan/src/commands/inspect.rs	struct	ReleaseLayoutSnapshot	struct ReleaseLayoutSnapshot
crates/terlan/src/commands/interface/mod.rs	fn	write_interface_input	fn write_interface_input(
crates/terlan/src/commands/lint/rules/complexity.rs	fn	branch_arrow_column	fn branch_arrow_column(line: &str) -> Option<usize>
crates/terlan/src/commands/lint/rules/complexity.rs	fn	branch_arrow_has_inline_body	fn branch_arrow_has_inline_body(line: &str) -> bool
crates/terlan/src/commands/lint/rules/complexity.rs	fn	finish_active_arm	fn finish_active_arm(
crates/terlan/src/commands/lint/rules/complexity.rs	fn	is_comment_line	fn is_comment_line(trimmed: &str) -> bool
crates/terlan/src/commands/lint/rules/complexity.rs	fn	is_counted_arm_body_line	fn is_counted_arm_body_line(trimmed: &str) -> bool
crates/terlan/src/commands/lint/rules/complexity.rs	fn	is_generated_source	fn is_generated_source(source: &str) -> bool
crates/terlan/src/commands/lint/rules/complexity.rs	fn	line_column_at_offset	fn line_column_at_offset(source: &str, offset: usize) -> (usize, usize)
crates/terlan/src/commands/lint/rules/complexity.rs	fn	opens_branch_expression	fn opens_branch_expression(trimmed: &str) -> bool
crates/terlan/src/commands/lint/rules/complexity.rs	fn	span_line_count	fn span_line_count(source: &str, start: usize, end: usize) -> usize
crates/terlan/src/commands/lint/rules/complexity.rs	fn	start_active_arm	fn start_active_arm(context: &mut BranchContext, line_index: usize, line: &str)
crates/terlan/src/commands/lint/rules/complexity.rs	fn	update_depth_for_line	fn update_depth_for_line(depth: usize, line: &str) -> usize
crates/terlan/src/commands/lint/rules/complexity.rs	struct	BranchArm	struct BranchArm
crates/terlan/src/commands/lint/rules/complexity.rs	struct	BranchContext	struct BranchContext
crates/terlan/src/commands/lint/rules/consistency.rs	enum	DeclarationBlock	enum DeclarationBlock
crates/terlan/src/commands/lint/rules/imports/redundant.rs	fn	first_code_match_column	fn first_code_match_column(line: &str, needle: &str) -> Option<usize>
crates/terlan/src/commands/lint/rules/imports/redundant.rs	fn	has_call_boundaries	fn has_call_boundaries(line: &str, start: usize, len: usize) -> bool
crates/terlan/src/commands/lint/rules/imports/redundant.rs	fn	redundant_qualified_call_column	fn redundant_qualified_call_column(line: &str, import: &SelectedValueImport) -> Option<usize>
crates/terlan/src/commands/lint/rules/imports/redundant.rs	fn	selected_import_source_name	fn selected_import_source_name(import_name: &str) -> &str
crates/terlan/src/commands/lint/rules/imports/redundant.rs	fn	selected_value_imports	fn selected_value_imports(source: &str) -> Vec<SelectedValueImport>
crates/terlan/src/commands/lint/rules/imports/redundant.rs	struct	SelectedValueImport	struct SelectedValueImport
crates/terlan/src/commands/lint/rules/maintainability.rs	fn	call_name_start	fn call_name_start(line: &str, open_paren_index: usize) -> Option<usize>
crates/terlan/src/commands/lint/rules/maintainability.rs	fn	first_unstructured_debug_call_column	fn first_unstructured_debug_call_column(line: &str) -> Option<usize>
crates/terlan/src/commands/lint/rules/maintainability.rs	fn	is_test_source_path	fn is_test_source_path(path: &Path) -> bool
crates/terlan/src/commands/lint/rules/maintainability.rs	fn	is_unstructured_debug_call	fn is_unstructured_debug_call(call_name: &str) -> bool
crates/terlan/src/commands/lint/rules/pipe.rs	fn	candidate_source_start	fn candidate_source_start(
crates/terlan/src/commands/lint/rules/pipe.rs	fn	candidate_source_start_in_range	fn candidate_source_start_in_range(
crates/terlan/src/commands/lint/rules/pipe.rs	fn	is_inside_line_comment	fn is_inside_line_comment(source: &str, offset: usize) -> bool
crates/terlan/src/commands/lint/rules/pipe.rs	fn	is_inside_string_literal	fn is_inside_string_literal(source: &str, offset: usize) -> bool
crates/terlan/src/commands/lint/rules/pipe.rs	fn	located_pipe_candidates	fn located_pipe_candidates(source: &str) -> Vec<(usize, PipeCandidate)>
crates/terlan/src/commands/lint/rules/targets.rs	enum	TargetStdFamily	enum TargetStdFamily
crates/terlan/src/commands/lint/rules/targets.rs	fn	from_module	fn from_module(module_name: &str) -> Option<Self>
crates/terlan/src/commands/lint/rules/targets.rs	fn	import_lines	fn import_lines(source: &str) -> Vec<ImportLine<'_>>
crates/terlan/src/commands/lint/rules/targets.rs	fn	import_module_name	fn import_module_name(import_line: &str) -> Option<&str>
crates/terlan/src/commands/lint/rules/targets.rs	fn	is_incompatible_with	fn is_incompatible_with(self, other: Self) -> bool
crates/terlan/src/commands/lint/rules/targets.rs	struct	ImportLine	struct ImportLine<'a>
crates/terlan/src/commands/migrate/mod.rs	enum	ParamMigration	enum ParamMigration
crates/terlan/src/commands/migrate/mod.rs	fn	collect_terlan_sources	fn collect_terlan_sources(path: &Path) -> Result<Vec<PathBuf>, String>
crates/terlan/src/commands/migrate/mod.rs	fn	collect_terlan_sources_into	fn collect_terlan_sources_into(dir: &Path, paths: &mut Vec<PathBuf>) -> Result<(), String>
crates/terlan/src/commands/migrate/mod.rs	fn	find_matching_paren	fn find_matching_paren(line: &str, open: usize) -> Option<usize>
crates/terlan/src/commands/migrate/mod.rs	fn	is_balanced	fn is_balanced(text: &str) -> bool
crates/terlan/src/commands/migrate/mod.rs	fn	is_pattern_first_alias	fn is_pattern_first_alias(param: &str) -> bool
crates/terlan/src/commands/migrate/mod.rs	fn	is_supported_pattern	fn is_supported_pattern(pattern: &str) -> bool
crates/terlan/src/commands/migrate/mod.rs	fn	is_terlan_source	fn is_terlan_source(path: &Path) -> bool
crates/terlan/src/commands/migrate/mod.rs	fn	migrate_param	fn migrate_param(param: &str) -> Result<ParamMigration, String>
crates/terlan/src/commands/migrate/mod.rs	fn	migrate_params	fn migrate_params(
crates/terlan/src/commands/migrate/mod.rs	fn	migrate_source	fn migrate_source(path: &Path, source: &str, write: bool) -> Result<MigrationFileResult, String>
crates/terlan/src/commands/migrate/mod.rs	fn	parse_args	fn parse_args(args: &[String]) -> Result<MigrateOptions, String>
crates/terlan/src/commands/migrate/mod.rs	fn	parse_function_head	fn parse_function_head(line: &str) -> Option<FunctionHead>
crates/terlan/src/commands/migrate/mod.rs	fn	print_text_report	fn print_text_report(report: &MigrationReport, write: bool)
crates/terlan/src/commands/migrate/mod.rs	fn	render_json_report	fn render_json_report(report: &MigrationReport) -> String
crates/terlan/src/commands/migrate/mod.rs	fn	split_top_level_params	fn split_top_level_params(params: &str) -> Vec<String>
crates/terlan/src/commands/migrate/mod.rs	fn	status_text	fn status_text(status: MigrationStatus) -> &'static str
crates/terlan/src/commands/migrate/mod.rs	struct	FunctionHead	struct FunctionHead
crates/terlan/src/commands/migrate/mod.rs	struct	MigrateOptions	struct MigrateOptions
crates/terlan/src/commands/migrate/mod.rs	struct	MigratedParams	struct MigratedParams
crates/terlan/src/commands/migrate/mod.rs	struct	MigrationFileResult	struct MigrationFileResult
crates/terlan/src/commands/repl/bindings.rs	fn	is_known_mutator	fn is_known_mutator(method: &str) -> bool
crates/terlan/src/commands/repl/bindings.rs	fn	is_simple_binding_name	fn is_simple_binding_name(name: &str) -> bool
crates/terlan/src/commands/serve/mod.rs	fn	poll_frame	fn poll_frame(
crates/terlan/src/commands/serve/mod.rs	type	Data	type Data = Bytes;
crates/terlan/src/commands/serve/mod.rs	type	Error	type Error = Infallible;
crates/terlan/src/commands/serve/tls.rs	fn	acme_worker_error	fn acme_worker_error(error: String) -> String
crates/terlan/src/commands/serve/tls.rs	fn	webpki_unix_time	fn webpki_unix_time(time: SystemTime) -> Result<UnixTime, String>
crates/terlan/src/commands/serve/tls/cache.rs	fn	acme_cache_provenance_fields	fn acme_cache_provenance_fields(metadata: &AcmeCertificateCacheMetadata) -> Vec<String>
